Date,Open,High,Low,Close,Adj Close,Volume,
2018-05-17,142.220001,146.617996,141.899994,146.100006,146.100006,1440200,0.230569868
2018-05-22,140.699997,142.990005,137.309998,138.75,138.75,2760500,0.714819522
2018-05-23,138,141.25,137.5,140.830002,140.830002,997200,0.173458941
2018-05-29,143.320007,145.320007,141.800003,143.289993,143.289993,857400,0.013144446
2018-06-01,149.5,151.654999,147.539993,150.800003,150.800003,1307800,0.74944233
2018-06-04,151.929993,157.860001,151.75,156.910004,156.910004,1622400,0.693469995
2018-06-06,162.050003,165.770004,160.259995,165.360001,165.360001,1399600,0.018024792
2018-06-08,159.550003,163.830002,158.5,162.809998,162.809998,1056900,0.15432428
2018-06-11,163.199997,164.904007,160.029999,160.240005,160.240005,1079400,0.468269045
2018-06-13,165,171.130005,163.809998,165.089996,165.089996,2156000,0.291709362
2018-06-15,166.649994,169.358002,164.649994,168.440002,168.440002,841700,0.511242286
2018-06-21,173.479996,173.841003,164.350006,164.539993,164.539993,1764300,0.194133273
2018-06-22,166.520004,166.679993,160.070007,162.529999,162.529999,1232900,0.869102249
2018-06-25,160,160,151.050003,153.210007,153.210007,2180800,0.292848423
2018-06-29,147.820007,149.947998,145.350006,145.889999,145.889999,1205000,0.334297409
2018-07-05,153.149994,153.770004,149.960007,152.679993,152.679993,914900,0.282443234
2018-07-06,152.910004,157.339996,152,156.809998,156.809998,1073800,0.39138635
2018-07-09,158.789993,160.399994,154.240005,158.449997,158.449997,997000,0.247330534
2018-07-10,158.619995,160.365005,157.809998,158.979996,158.979996,776500,0.438511999
2018-07-13,167.720001,168.115005,163.740005,166.179993,166.179993,877100,0.477042005
2018-07-16,166.130005,169.399994,164.800003,165.350006,165.350006,1262300,0.019987006
2018-07-18,169.25,171.479996,167.031006,170.479996,170.479996,851600,0.12818518
2018-07-19,170,172.100006,168.179993,171.75,171.75,829100,0.206412412
2018-07-23,171.949997,174.132004,169,173.259995,173.259995,839700,0.350645629
2018-07-24,174.839996,176.598999,166.630005,168.339996,168.339996,1541500,0.866574568
2018-07-27,172.350006,172.350006,159.259995,160.149994,160.149994,2102000,0.43505773
2018-08-01,138.679993,140.218994,134.889999,136.360001,136.360001,2405200,0.259412145
2018-08-06,141.910004,142.410004,138,142.039993,142.039993,1196400,0.043931324
2018-08-07,143.149994,146.639008,141.169998,141.679993,141.679993,1013000,0.798822775
2018-08-09,142.210007,147.139999,142.199997,146.440002,146.440002,875200,0.221889209
2018-08-10,145.089996,151.179993,144.149994,149.220001,149.220001,1321600,0.524859049
2018-08-14,144.199997,145.740005,141.550003,144.380005,144.380005,1228400,0.612209098
2018-08-21,135.119995,137.779999,133.259995,133.440002,133.440002,1425400,0.356429379
2018-08-22,132.339996,138.5,132.339996,137.630005,137.630005,1265200,0.409114044
2018-08-23,138.039993,140.910004,137.050003,137.490005,137.490005,1042000,0.655629846
2018-08-24,139.600006,141.5,138.470993,140.580002,140.580002,1213100,0.872075378
2018-08-29,145.389999,146.5,143.770004,145.149994,145.149994,936700,0.472579127
2018-08-30,144.600006,146.483994,143.281006,144.809998,144.809998,812300,0.453679083
2018-09-04,146.100006,146.929993,143.610001,146.339996,146.339996,912100,0.401270221
2018-09-05,143.669998,144.125,136.5,139.970001,139.970001,2362300,0.18500635
2018-09-11,141.5,148.029999,140.391006,147.759995,147.759995,1320500,0.780433651
2018-09-12,147.759995,153.770004,146.220001,153.130005,153.130005,1711200,0.391520949
2018-09-13,154,158.5,153.949997,155.5,155.5,1259800,0.090090302
2018-09-17,157.919998,159.429993,153.449997,153.630005,153.630005,1654200,0.089225822
2018-10-03,157.509995,162.360001,157.190002,160.199997,160.199997,909500,0.70491698
2018-10-05,149.089996,151.410004,141.070007,145.600006,145.600006,1691300,0.557872031
2018-10-10,139.639999,139.951004,128.009995,130.100006,130.100006,2686300,0.339528251
2018-10-12,135.160004,136.970001,130.25,135.199997,135.199997,2034600,0.511229763
2018-10-15,134.990005,137,132.089996,135.699997,135.699997,1114200,0.369761015
2018-10-16,138.679993,146.070007,138.410004,145.830002,145.830002,1391100,0.97110058
2018-10-25,131.360001,138.339996,128.5,136.990005,136.990005,4484700,0.50179708
2018-10-29,136.830002,137.679993,125.080002,128.5,128.5,2156100,0.930734113
2018-11-01,138.770004,145.089996,135.669998,144.350006,144.350006,1796500,0.071890747
2018-11-02,144.350006,148.919998,142.259995,145.550003,145.550003,1947600,0.946692814
2018-11-05,143.949997,145,139.759995,141.029999,141.029999,1222500,0.574153143
2018-11-07,144.130005,149.5,143.139999,148.190002,148.190002,1528700,0.876343597
2018-11-09,147.289993,147.289993,138.600006,140.899994,140.899994,1726700,0.37833788
2018-11-12,139.289993,139.309998,130.899994,135.539993,135.539993,1687000,0.534776664
2018-11-26,137.880005,144.520004,137.479996,144.440002,144.440002,1581400,0.415351416
2018-11-27,142,146.899994,141.789993,144.470001,144.470001,1056100,0.798067147
2018-11-29,150,151.460007,146.251007,149.039993,149.039993,1133500,0.870765105
2018-12-07,156.979996,159.899994,145.199997,146.880005,146.880005,1636400,0.418182133
2018-12-10,146.070007,151.589996,143.910004,151.5,151.5,1247500,0.235984328
2018-12-11,154.960007,158.830002,153.110001,154.669998,154.669998,1530800,0.869770505
2018-12-13,160.979996,164.130005,159.490005,161.059998,161.059998,1238700,0.118275463
2018-12-28,134.119995,136.130005,129.419998,133.460007,133.460007,1376500,0.563374117
2019-01-02,134,139.139999,131.169998,137.600006,137.600006,1232600,0.721740701
2019-01-04,134.509995,139.5,133.160004,138.059998,138.059998,1366100,0.416078546
2019-01-08,147.639999,149.820007,144.009995,145.440002,145.440002,1367700,0.09744276
2019-01-09,146.5,150.330002,144.399994,148.619995,148.619995,1275700,0.515124894
2019-01-11,147.309998,150,146.710007,149.429993,149.429993,685300,0.675460389
2019-01-14,147.270004,149.929993,144.690002,149.100006,149.100006,1455200,0.275396032
2019-01-15,149.589996,155.539993,149.589996,154.300003,154.300003,1638200,0.355043106
2019-01-18,160,160.229996,157.690002,158.429993,158.429993,1142900,0.376441766
2019-01-28,159.679993,161.182007,158.380005,159.440002,159.440002,807200,0.719292373
2019-01-29,160,160.5,154.520004,157.110001,157.110001,1040900,0.128909528
2019-01-30,159.970001,162.979996,158,162.429993,162.429993,712400,0.155803652
2019-01-31,162.470001,169.600006,161.919998,168.470001,168.470001,1661600,0.575672907
2019-02-04,170.619995,174.649994,170.259995,173.550003,173.550003,1172000,0.695753659
2019-02-08,170.220001,176.990005,169.600006,175.949997,175.949997,979500,0.543072917
2019-02-13,178.190002,180,171.039993,172.020004,172.020004,2982700,0.820408425
2019-02-25,185.820007,188.759995,184.479996,187.5,187.5,1271600,0.203285934
2019-03-05,186.570007,189.160004,184.350006,187.5,187.5,1005800,0.995248067
2019-03-06,187.5,188.770004,184.110001,187.369995,187.369995,723800,0.28824433
2019-03-12,201,203.789993,197.050003,202.470001,202.470001,1328700,0.859233018
2019-03-13,203.5,206.949997,202.360001,205.509995,205.509995,1177500,0.918903188
2019-03-14,204.320007,209.589996,203.389999,208.229996,208.229996,1219000,0.183497238
2019-03-19,207.699997,208,197.653,202.089996,202.089996,2215400,0.786647315
2019-03-22,204.399994,204.690002,198.610001,198.75,198.75,1530100,0.610703914
2019-04-03,201.979996,205.800003,198.889999,205.119995,205.119995,2011000,0.599527255
2019-04-25,220.690002,222.190002,216.619995,218.970001,218.970001,1667300,0.07973689
2019-05-07,264.359985,266.5,254.699997,258.690002,258.690002,2589400,0.4391649
2019-05-10,260.429993,262.98999,252.639999,258.829987,258.829987,1674900,0.783185999
2019-05-13,247.910004,253.063004,245.619995,250.789993,250.789993,1938800,0.131730543
2019-05-15,250.610001,265.420013,250.039993,264.160004,264.160004,1931600,0.934427035
2019-05-20,270.029999,273,264.73999,267.190002,267.190002,1856100,0.858854833
2019-05-21,272.040009,273.597992,269.51001,272.809998,272.809998,1110400,0.122489137
2019-05-22,271.709991,280.950012,271.390015,279,279,1252000,0.021083915
2019-05-23,275,277.980011,268,271.619995,271.619995,1530300,0.094173508
2019-05-28,278.350006,285.959991,278.299988,282.429993,282.429993,1538900,0.051407405
2019-05-31,273.359985,278.970001,272.160004,274.899994,274.899994,1087800,0.682649558
2019-06-06,291.839996,299.109985,289.01001,297.059998,297.059998,1867300,0.514266833
2019-06-14,305.410004,306.420013,301.940002,305.109985,305.109985,751000,0.276598294
2019-06-17,304.450012,307.880005,303.049988,305.850006,305.850006,703500,0.034468726
2019-06-18,310,311.380005,303.73999,304.209991,304.209991,1104900,0.064925794
2019-06-27,290.5,302.440002,289.5,300.959991,300.959991,1814500,0.156352601
2019-07-03,310.890015,318.339996,310.279999,313.329987,313.329987,966400,0.515162727
2019-07-15,309.940002,324.290009,306.016998,324.019989,324.019989,1841300,0.782681518
2019-07-16,323.660004,324.799988,315.869995,317.390015,317.390015,1336900,0.579980895
2019-07-18,325.75,333.26001,322.609985,331.149994,331.149994,1678500,0.417236629
2019-07-23,337,338.959991,328.600006,330.220001,330.220001,1664100,0.11588494
2019-07-24,330.51001,331.825989,324.109985,329.570007,329.570007,1888900,0.796902571
2019-07-25,330.910004,338.73999,327.746002,333.339996,333.339996,1498400,0.535565342
2019-07-26,332.940002,338.970001,332.320007,336.540009,336.540009,1120200,0.246113737
2019-08-02,341.230011,341.230011,322.670013,332.190002,332.190002,1980600,0.908219585
2019-08-05,313.869995,327.5,313.390015,321.390015,321.390015,2391300,0.955369197
2019-08-06,327.410004,333.380005,324.399994,332.670013,332.670013,1772600,0.95929762
2019-08-07,330.079987,342.829987,328.529999,341.309998,341.309998,1767900,0.797368098
2019-08-09,354.5,371.630005,354.25,369.950012,369.950012,2361400,0.515621146
2019-08-12,367,372.359985,361.25,366.730011,366.730011,1705800,0.189074551
2019-08-15,355,359.5,347.679993,351.070007,351.070007,1582200,0.512300891
2019-08-28,406.369995,407.880005,390.820007,394.799988,394.799988,2743600,0.502974733
2019-09-04,389.700012,391.48999,382.5,386.48999,386.48999,1339900,0.655489378
2019-09-06,393.48999,395.75,380.140015,380.420013,380.420013,1723700,0.322730986
2019-09-09,384.019989,384.019989,350.325012,358.670013,358.670013,4518100,0.288079657
2019-09-10,352.5,355.309998,335.089996,337.23999,337.23999,5254600,0.824066814
2019-09-11,338.399994,350.700012,336.100006,347.51001,347.51001,3215200,0.788844852
2019-09-16,328.51001,343.450012,324.51001,337.929993,337.929993,2855300,0.45824433
2019-09-17,324.589996,334.730011,323.429993,328.820007,328.820007,5533500,0.876874051
2019-09-19,328.339996,331.850006,321.220001,325,325,1766900,0.357315032
2019-09-20,324.98999,330.899994,312,318.820007,318.820007,2783200,0.862788794
2019-09-24,313.559998,315.839996,287.570007,295.470001,295.470001,5263400,0.812732444
2019-09-26,314.820007,316.190002,302.359985,313.140015,313.140015,2935900,0.814930584
2019-10-17,326.5,333.920013,324,331.339996,331.339996,1684300,0.98190281
2019-10-18,332,335,312.130005,314.339996,314.339996,2657600,0.515025615
2019-10-22,323.5,326.799988,295.299988,299.690002,299.690002,3090400,0.634912596
2019-10-24,301.959991,324.23999,301.029999,323.339996,323.339996,3133500,0.405870197
2019-10-25,316.720001,321.359985,309.119995,317.450012,317.450012,2241600,0.323073354
2019-10-29,306,321.880005,298.640015,312.519989,312.519989,5351800,0.326171127
2019-11-01,316.25,322.079987,312.869995,316.76001,316.76001,1600500,0.583359447
2019-11-05,308.089996,309.049988,294.462006,295.5,295.5,2806000,0.701610782
2019-11-08,282.079987,298.809998,282.079987,297.640015,297.640015,2467200,0.688674976
2019-11-11,296.040009,305.200012,293.459991,303.320007,303.320007,1747800,0.090997162
2019-11-14,314.320007,319.890015,309.355011,312.450012,312.450012,1653500,0.975990342
2019-11-18,312.730011,325.829987,310.350006,322.980011,322.980011,1743500,0.041343787
2019-11-20,314.380005,325.118011,312,317.049988,317.049988,1656900,0.155574703
2019-11-21,317.5,321.980011,314.200012,316.070007,316.070007,1353100,0.860286473
2019-11-22,318.76001,320,309.733002,314.519989,314.519989,1116300,0.974854873
2019-11-25,315.089996,318.73999,312.320007,317.070007,317.070007,1371800,0.475780067
2019-11-26,317.940002,337.170013,317.079987,336.190002,336.190002,2876600,0.034291299
2019-11-27,337.51001,342.649994,330.079987,341,341,2413600,0.559549277
2019-12-02,336,336,311.532013,330.839996,330.839996,2970200,0.573748539
2019-12-03,321.01001,351.309998,320,350.660004,350.660004,3269800,0.777303072
2019-12-05,371.029999,376.589996,360.26001,363.589996,363.589996,3242200,0.014669041
2019-12-06,367.799988,372.290009,360.75,364.600006,364.600006,2198700,0.048744319
2019-12-11,368.410004,374.5,365.51001,373.079987,373.079987,1837900,0.450005651
2019-12-12,372,376.299988,364.910004,372.049988,372.049988,2171400,0.172990589
2019-12-16,389.73999,396.670013,383,393.630005,393.630005,2621700,0.524185069
2019-12-23,392.869995,398.709991,388.029999,389.130005,389.130005,1429000,0.905526806
2019-12-26,402.76001,416.600006,402.399994,408.75,408.75,2349800,0.538980402
2020-01-06,398.589996,413.519989,395.420013,413.329987,413.329987,1686000,0.080904047
2020-01-07,415.75,422.480011,410.119995,414.5,414.5,1552900,0.964168293
2020-01-13,434.98999,446.744995,433.75,440.25,440.25,1999800,0.88197297
2020-01-15,441.920013,453,441.220001,448.51001,448.51001,1632900,0.784792991
2020-01-16,452.73999,453.779999,446.640015,451.299988,451.299988,1466900,0.913039328
2020-01-17,452.730011,458.910004,452,454.880005,454.880005,1869200,0.337461916
2020-01-23,464.769989,473,460,469.25,469.25,2445000,0.18551365
2020-01-28,453.5,468.670013,451.100006,467.660004,467.660004,1536100,0.177002468
2020-01-30,470.5,478.149994,464.660004,476.880005,476.880005,1507100,0.067327675
2020-02-03,468.25,474.880005,457.25,469.390015,469.390015,1850700,0.283464149
2020-02-06,473.160004,475.730011,462.5,472.980011,472.980011,1673200,0.133778072
2020-02-11,494.070007,499.880005,489.109985,492.75,492.75,2693000,0.848620377
2020-02-12,568.900024,593.890015,529,531.25,531.25,9779400,0.764322296
2020-02-18,534,548.880005,532,536.409973,536.409973,2446400,0.552933726
2020-02-21,531.23999,534.599976,511.609985,520.659973,520.659973,1925800,0.949345584
2020-02-26,459.25,484,459.040009,471.179993,471.179993,2532000,0.559457413
2020-02-27,452.279999,467.933014,427.934998,438.369995,438.369995,3716800,0.954624761
2020-03-10,445,450.5,420.630005,450.339996,450.339996,2864100,0.937494819
2020-03-11,435.25,442,406.329987,422.309998,422.309998,2812600,0.729012935
2020-03-23,346.540009,384.179993,335.119995,375.390015,375.390015,3650900,0.52473397
2020-03-27,427.609985,433.359985,412.019989,421.619995,421.619995,2569300,0.67577255
2020-03-30,423.48999,434.890015,412.010986,430.380005,430.380005,1598800,0.204453626
2020-04-01,402.98999,406,381.529999,384.670013,384.670013,2272700,0.665199193
2020-04-13,423.700012,453.351013,417.809998,447.450012,447.450012,3120200,0.880578936
2020-04-16,508.5,529.130005,502.01001,526.429993,526.429993,3704900,0.379071676
2020-04-20,585,644.950012,584,629.900024,629.900024,6830500,0.169161145
2020-04-22,615.98999,635,603.200012,626.559998,626.559998,5024100,0.935062893
2020-04-27,662.599976,662.599976,623.039978,628.580017,628.580017,4030000,0.997808072
2020-04-30,625,645.97998,623,632.289978,632.289978,2446000,0.462341881
2020-05-20,768,778,751.73999,778,778,3239000,0.771338158
2020-05-22,804.630005,826.380005,793.640015,825.169983,825.169983,2773600,0.359232653
2020-05-27,755.01001,757,685,750,750,6859600,0.786690798
2020-05-28,728.01001,770.400024,727.825012,744.429993,744.429993,3753000,0.831337153
2020-05-29,756.150024,769.390015,738,757.799988,757.799988,3302600,0.266001834
2020-06-04,763.909973,777.219971,726.034973,735.190002,735.190002,2767200,0.809341751
2020-06-05,721.099976,740.859985,702.02002,727.77002,727.77002,2477300,0.895013787
2020-06-16,809,816.780029,787.5,805.76001,805.76001,2638800,0.250684814
2020-06-25,886.559998,917.599976,873.244995,916.320007,916.320007,2419200,0.935858292
2020-06-26,916,927.044983,894,910,910,2720800,0.657963306
2020-06-29,913.98999,923,876.429993,922.419983,922.419983,2740500,0.181107641
2020-06-30,925.5,958.76001,922,949.200012,949.200012,2749100,0.163667487
2020-07-02,1034.98999,1059.439941,1022,1029.969971,1029.969971,3459400,0.969290276
2020-07-16,942.01001,952.820984,915.400024,925.48999,925.48999,2086100,0.622377182
2020-07-17,932.200012,940.969971,906.049988,928.130005,928.130005,2039800,0.226445813
2020-07-27,947.570007,977.460022,935.140015,976.390015,976.390015,2689900,0.409040391
2020-07-29,1107.380005,1107.920044,1038,1053.589966,1053.589966,6492300,0.837745789
2020-07-31,1065,1067.677002,1012.109985,1024,1024,2332500,0.825627486
2020-08-04,1074.01001,1082.878052,1054,1080,1080,1618400,0.178788429
2020-08-06,1093.300049,1099.709961,1068.756958,1088.130005,1088.130005,1287200,0.173401003
2020-08-11,999.590027,1015,964.73999,971.98999,971.98999,2270900,0.229269196
2020-08-14,1002.299988,1007,978.5,987.900024,987.900024,1599100,0.385860191
2020-08-20,1004.099976,1043.599976,999.189026,1039.619995,1039.619995,1332400,0.706286519
2020-08-27,1081.77002,1089.329956,1049.329956,1053.5,1053.5,1553700,0.1315296
2020-08-28,1067.050049,1079.02002,1039.449951,1042.060059,1042.060059,1337500,0.141963235
2020-08-31,1048.51001,1073.920044,1035,1066.420044,1066.420044,1126400,0.275136426
2020-09-01,1075,1146.910034,1073.939941,1134.319946,1134.319946,2082700,0.625165265
2020-09-11,948,948,897.5,914.5,914.5,1642300,0.452400391
2020-09-15,931.830017,953,923,929.390015,929.390015,1833200,0.75561258
2020-09-16,938,939,884.539978,885.179993,885.179993,3632100,0.424605234
2020-09-17,858.859985,874.659973,839.400024,870.76001,870.76001,3758800,0.355236647
2020-09-18,883.98999,908.369995,866.846008,901.340027,901.340027,2437500,0.612870932
2020-09-24,909.549988,927,894.179993,908.609985,908.609985,1644100,0.944641342
2020-09-25,919.710022,961.25,911.190002,960.919983,960.919983,1980800,0.795945212
2020-09-28,970.01001,983.719971,951,966.5,966.5,1870900,0.080543431
2020-09-30,1037.689941,1043,1014.349976,1022.969971,1022.969971,1931300,0.269148899
2020-10-02,1020.5,1054,1017.01001,1028.98999,1028.98999,1328200,0.866264299
2020-10-06,1068,1082,1030.01001,1041.25,1041.25,1452400,0.565108473
2020-10-13,1095.98999,1109.885986,1086.36499,1106.589966,1106.589966,1121800,0.908086884
2020-10-14,1111,1114.329956,1066.589966,1082.119995,1082.119995,1199500,0.299389235
2020-10-16,1086.01001,1103.5,1063.810059,1067.209961,1067.209961,1061500,0.775800406
2020-10-19,1070.780029,1090.199951,1054.810059,1069,1069,975100,0.967794003
2020-10-21,1054.939941,1068.959961,1018.02002,1022.01001,1022.01001,994400,0.339048337
2020-10-22,1026.75,1033.915039,990.5,1007.070007,1007.070007,981400,0.022102216
2020-10-23,1001.5,1026.959961,996.27002,1026.219971,1026.219971,1033600,0.305759792
2020-10-26,1019,1044.387939,1008.059998,1038.050049,1038.050049,1413500,0.76894434
2020-10-28,1058.189941,1067.089966,1016.830017,1026.709961,1026.709961,1677400,0.69411706
2020-11-02,934.570007,954.286011,898.882019,914.98999,914.98999,1523400,0.787539065
2020-11-10,912,924,875,885.76001,885.76001,2936500,0.096047002
2020-11-12,946,954.789978,921.72998,925.799988,925.799988,1223000,0.530046481
2020-11-13,934.539978,936.909973,908.401001,918.299988,918.299988,867800,0.055529727
2020-11-16,890.109985,919.390015,880,919.219971,919.219971,1521700,0.914934627
2020-11-19,945.98999,981.5,937.27002,966.77002,966.77002,1898200,0.842969571
2020-11-23,988.5,989.690002,963.190002,980.01001,980.01001,1200700,0.701138747
2020-11-25,976.419983,1021.109985,975,1019.52002,1019.52002,1591700,0.423851686
2020-11-30,1045,1094.699951,1035,1090.380005,1090.380005,2604900,0.531552356
2020-12-09,1100,1102.939941,1028.420044,1038.189941,1038.189941,1430000,0.842669277
2020-12-11,1064.97998,1075,1038,1057.869995,1057.869995,738900,0.515323963
2020-12-16,1072.609985,1164.166016,1071.689941,1157.310059,1157.310059,3092700,0.363726558
2020-12-17,1163,1206.89502,1150.43103,1180,1180,2295100,0.691201777
2020-12-21,1164.97998,1205.189941,1145,1197.26001,1197.26001,1517300,0.910634373
2020-12-22,1203.949951,1285.185059,1200.165039,1277.079956,1277.079956,2499200,0.896662224
2020-12-23,1275,1276.219971,1197.400024,1197.959961,1197.959961,2128400,0.146369632
2020-12-28,1229.859985,1231.540039,1137.219971,1147.060059,1147.060059,1896300,0.287191289
2021-01-14,1228.98999,1230.099976,1170.650024,1178.859985,1178.859985,1183800,0.532304559
2021-01-21,1214,1216.25,1181,1198.150024,1198.150024,701100,0.163267228
2021-02-03,1235.349976,1246,1195.160034,1224.160034,1224.160034,1162900,0.629614729
